"url,""Image"",""Name_surname"",""Details"",""ID"",""Degree"",""Date"",""Structure"",""More_details"",""More_details_link""";;;;;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112692&image=mini"",""Cesare Barbieri"",""Cesare Barbieri"",""Laurea conferita: Ingegneria Industriale"; Data laurea: 20/06/1951; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112692""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112486&image=mini"",""Danilo Barbieri"",""Danilo Barbieri"",""Fascicolo N.: 1378"; Laurea conferita: Economia e Commercio; Data laurea: 09/05/1937; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112486""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112815&image=mini"",""Alessandro Bargellesi"",""Alessandro Bargellesi"",""Fascicolo N.: 572"; Laurea conferita: Scienze Agrarie; Data laurea: 09/01/1918; Struttura proponente: Scienze;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112815""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18181&image=mini"",""Pietro Barilla"",""Pietro Barilla"",""Fascicolo N.: 6"; Laurea conferita: Economia; Data laurea: 26/09/1987; Struttura proponente: Economia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18181""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112142&image=mini"",""Barry C. Barish"",""Barry C. Barish"",""Fascicolo N.: 274"; Laurea conferita: Fisica; Data laurea: 02/10/2006; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112142""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131148&image=mini"",""Antonio Bartoletti"",""Antonio Bartoletti"",""Fascicolo N.: 4615"; Laurea conferita: Ingegneria; Data laurea: 16/06/1920; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131148""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112152&image=mini"",""Patriarca di Costantinopoli Bartolomeo I"",""Patriarca di Costantinopoli Bartolomeo I"",""Fascicolo N.: 266"; Laurea conferita: Conservazione dei Beni Culturali; Data laurea: 19/11/2005; Struttura proponente: Conservazione dei Beni Culturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112152""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=5&offset=48,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112617&image=mini"",""Sario Bassanelli"",""Sario Bassanelli"",""Fascicolo N.: 13115"; Laurea conferita: Giurisprudenza; Data laurea: 07/12/1946; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112617""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112534&image=mini"",""Manlio Bastoni"",""Manlio Bastoni"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112534""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112601&image=mini"",""Luigi Battaglia"",""Luigi Battaglia"",""Fascicolo N.: 13115"; Laurea conferita: Giurisprudenza; Data laurea: 05/11/1942; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112601""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112600&image=mini"",""Corradino Battista"",""Corradino Battista"",""Fascicolo N.: 13116"; Laurea conferita: Giurisprudenza; Data laurea: 05/11/1942; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112600""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112558&image=mini"",""Annibale Battistini"",""Annibale Battistini"",""Fascicolo N.: 3496"; Laurea conferita: Farmacia; Data laurea: 07/12/1946; Struttura proponente: Farmacia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112558""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18174&image=mini"",""Pina Bausch"",""Pina Bausch"",""Fascicolo N.: 181"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 25/11/1999; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18174""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111255&image=mini"",""Ermanno Bazzocchi"",""Ermanno Bazzocchi"",""Fascicolo N.: 255"; Laurea conferita: Ingegneria Aerospaziale; Data laurea: 17/02/2005; Struttura proponente: Ingegeria Seconda Facoltà;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111255""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112478&image=mini"",""Ottavio Bazzoli Righini"",""Ottavio Bazzoli Righini"",""Fascicolo N.: 2170"; Laurea conferita: Chimica Industriale; Data laurea: 07/12/1946; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112478""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112652&image=mini"",""Roberto Bedeschi"",""Roberto Bedeschi"",""Fascicolo N.: 5939"; Laurea conferita: Ingegneria; Data laurea: 07/12/1946; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112652""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28186&image=mini"",""Malachi Beit-Arié"",""Malachi Beit-Arié"",""Fascicolo N.: 226"; Laurea conferita: Conservazione dei Beni Culturali; Data laurea: 19/10/2002; Struttura proponente: Conservazione dei Beni Culturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28186""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18233&image=mini"",""Gregory Mieczyslaw Bekker"",""Gregory Mieczyslaw Bekker"",""Fascicolo N.: 9"; Laurea conferita: Ingegneria Civile - Sezione Trasporti; Data laurea: 16/12/1987; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18233""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112743&image=mini"",""Ercole Bellato"",""Ercole Bellato"",""Fascicolo N.: 4632"; Laurea conferita: Ingegneria; Data laurea: 09/01/1919; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112743""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=6&offset=60,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112777&image=mini"",""Aldo Bellegati"",""Aldo Bellegati"",""Fascicolo N.: 4581"; Laurea conferita: Medicina e Chirurgia; Data laurea: 09/01/1918; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112777""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112555&image=mini"",""Vittorio Bellenghi"",""Vittorio Bellenghi"",""Fascicolo N.: 2448"; Laurea conferita: Economia e Commercio; Data laurea: 25/04/1950; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112555""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112521&image=mini"",""Bellino Belli"",""Bellino Belli"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112521""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112658&image=mini"",""Archimede Bellora"",""Archimede Bellora"",""Fascicolo N.: 5944"; Laurea conferita: Ingegneria; Data laurea: 07/12/1946; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112658""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112452&image=mini"",""Giulio Beltramini"",""Giulio Beltramini"",""Fascicolo N.: 5349"; Laurea conferita: Agraria; Data laurea: 07/12/1946; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112452""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112763&image=mini"",""Giuliano Benassi"",""Giuliano Benassi"",""Fascicolo N.: 16842"; Laurea conferita: Medicina e Chirurgia; Data laurea: 07/12/1946; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112763""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=476580953&image=mini"",""Francesco Benericetti"",""Francesco Benericetti"",""Fascicolo N.: 7592"; Laurea conferita: Giurisprudenza; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=476580953""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112717&image=mini"",""Alberto Benfenati"",""Alberto Benfenati"",""Fascicolo N.: 7140"; Laurea conferita: Lettere e Filosofia; Data laurea: 07/12/1946; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112717""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18144&image=mini"",""Roberto Benigni"",""Roberto Benigni"",""Fascicolo N.: 224"; Laurea conferita: Lettere; Data laurea: 07/10/2002; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18144""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112695&image=mini"",""Antonio Stefano Benni"",""Antonio Stefano Benni"",""Laurea conferita: Ingegneria industriale elettronica"; Data laurea: 24/05/1942; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112695""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112587&image=mini"",""Paolo Beorchia Nigris"",""Paolo Beorchia Nigris"",""Fascicolo N.: 6916"; Laurea conferita: Giurisprudenza; Data laurea: 09/01/1918; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112587""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112684&image=mini"",""G. Battista Beretta"",""G. Battista Beretta"",""Fascicolo N.: 1050"; Laurea conferita: Ingegneria Civile; Data laurea: 09/01/1919; Struttura proponente: Ingegneria - R. Scuola d'Apllicazione per gli Ingegneri;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112684""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=7&offset=72,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28201&image=mini"",""Giuliano Beretta"",""Giuliano Beretta"",""Fascicolo N.: 211"; Laurea conferita: Ingegneria Gestionale; Data laurea: 09/04/2001; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28201""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=8&offset=84,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28190&image=mini"",""Luciano Berio"",""Luciano Berio"",""Fascicolo N.: 206"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 27/10/2000; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28190""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=8&offset=84,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18197&image=mini"",""Isaiah Berlin"",""Isaiah Berlin"",""Fascicolo N.: 125"; Laurea conferita: Filosofia; Data laurea: 03/05/1995; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18197""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=8&offset=84,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28200&image=mini"",""Francesco Berlingieri"",""Francesco Berlingieri"",""Fascicolo N.: 216"; Laurea conferita: Giurisprudenza; Data laurea: 14/06/2001; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28200""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=8&offset=84,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28207&image=mini"",""Sen. Giovanni Bersani"",""Sen. Giovanni Bersani"",""Fascicolo N.: 204"; Laurea conferita: Scienze e tecnologie agrarie; Data laurea: 25/10/2000; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28207""";;
